"Primary","RelatedTo","RelType"
"2864","726","child"
"2864","744","sibling"
"2864","1328","sibling"
"2864","1880","sibling"
"2864","1882","sibling"
"2864","2012","sibling"
"2864","2883","sibling"
"2866","67","sibling"
"2866","295","sibling"
"2866","538","child"
"2866","701","sibling"
"2866","889","sibling"
"2866","1282","halfSiblingSameFather"
"2866","1408","halfSiblingSameFather"
"2866","1571","halfSiblingSameFather"
"2866","1842","child"
"2866","2010","sibling"
"2866","2113","halfSiblingSameFather"
"2866","2507","sibling"
"2866","2576","sibling"
"2866","2675","sibling"
"2866","2716","sibling"
"2867","333","sibling"
"2867","764","child"
"2867","3091","sibling"
"2867","3092","sibling"
"2868","1548","sibling"
"2868","1895","sibling"
"2868","2083","sibling"
"2868","2211","sibling"
"2868","3035","child"
"2872","992","spouseOrConcubine"
"2872","1675","father"
"2875","338","sibling"
"2875","1328","child"
"2875","2443","sibling"
"2876","1126","father"
"2876","3108","child"
"2877","1705","father"
"2878","645","child"
"2878","705","father"
"2878","862","father"
"2878","1614","father"
"2878","1638","sibling"
"2878","2355","sibling"
"2878","2425","father"
"2878","2654","father"
"2878","2706","sibling"
"2878","2918","father"
"2879","2373","child"
"2883","726","child"
"2883","744","sibling"
"2883","1328","sibling"
"2883","1880","sibling"
"2883","1882","sibling"
"2883","2012","sibling"
"2883","2864","sibling"
"2884","673","halfSiblingSameFather"
"2884","1748","halfSiblingSameFather"
"2884","1808","child"
"2884","2118","sibling"
"2884","3080","child"
"2889","428","father"
"2889","2390","sibling"
"2889","2669","child"
"2890","825","sibling"
"2890","1061","child"
"2890","1149","sibling"
"2893","1142","father"
"2895","490","father"
"2895","629","sibling"
"2895","1239","sibling"
"2895","1412","sibling"
"2895","1466","sibling"
"2895","1571","child"
"2895","1590","sibling"
"2895","1612","sibling"
"2895","2314","sibling"
"2895","2462","sibling"
"2895","2720","sibling"
"2896","1286","father"
"2898","416","spouseOrConcubine"
"2899","1800","child"
"2899","2006","father"
"2900","2814","child"
"2900","2925","father"
"2902","1841","father"
"2902","2823","spouseOrConcubine"
"2905","2642","child"
"2906","227","child"
"2908","285","child"
"2908","1308","sibling"
"2908","1566","sibling"
"2908","1944","sibling"
"2909","288","sibling"
"2909","1015","child"
"2910","2268","father"
"2911","39","sibling"
"2911","191","sibling"
"2911","842","sibling"
"2911","1011","sibling"
"2911","1345","sibling"
"2911","1462","sibling"
"2911","1465","sibling"
"2911","1640","sibling"
"2911","1686","child"
"2911","2227","sibling"
"2911","2253","sibling"
"2911","2568","sibling"
"2911","2602","sibling"
"2913","2680","father"
"2913","2689","child"
"2914","128","sibling"
"2914","134","sibling"
"2914","1039","child"
"2914","1301","sibling"
"2914","2123","sibling"
"2916","43","child"
"2916","154","sibling"
"2916","1063","sibling"
"2917","523","child"
"2917","3047","father"
"2918","659","father"
"2918","705","sibling"
"2918","862","sibling"
"2918","1614","sibling"
"2918","2425","sibling"
"2918","2654","sibling"
"2918","2878","child"
"2919","34","sibling"
"2919","52","sibling"
"2919","80","sibling"
"2919","168","sibling"
"2919","294","sibling"
"2919","436","child"
"2919","613","sibling"
"2919","864","sibling"
"2919","1236","sibling"
"2919","1300","sibling"
"2919","2121","sibling"
"2919","2931","sibling"
"2920","1048","father"
"2920","2074","child"
"2921","398","child"
"2925","2563","father"
"2925","2900","child"
"2926","800","father"
"2928","358","father"
"2928","3022","child"
"2929","242","sibling"
"2929","658","sibling"
"2929","901","father"
"2929","1189","father"
"2929","1475","sibling"
"2929","1790","child"
"2929","2052","father"
"2929","2090","father"
"2929","3096","father"
"2930","625","child"
"2930","2162","sibling"
"2930","2305","sibling"
"2930","2424","sibling"
"2931","34","sibling"
"2931","52","sibling"
"2931","80","sibling"
"2931","168","sibling"
"2931","294","sibling"
"2931","436","child"
"2931","613","sibling"
"2931","864","sibling"
"2931","1236","sibling"
"2931","1300","sibling"
"2931","2121","sibling"
"2931","2919","sibling"
"2932","524","sibling"
"2932","867","sibling"
"2932","1102","sibling"
"2932","1311","sibling"
"2932","1380","sibling"
"2932","1386","sibling"
"2932","1490","child"
"2932","1564","sibling"
"2932","1726","sibling"
"2932","1893","sibling"
"2932","1917","sibling"
"2932","1952","sibling"
"2932","2446","sibling"
"2932","2580","sibling"
"2934","1413","child"
"2935","77","sibling"
"2935","299","sibling"
"2935","300","sibling"
"2935","305","sibling"
"2935","347","sibling"
"2935","971","sibling"
"2935","1360","child"
"2935","2271","sibling"
"2935","2277","sibling"
"2935","2366","sibling"
"2937","117","spouseOrConcubine"
"2938","2141","father"
"2939","269","child"
"2939","532","spouseOrConcubine"
"2940","1237","spouseOrConcubine"
"2941","27","mother"
"2941","903","spouseOrConcubine"
"2941","994","mother"
"2941","2138","spouseOrConcubine"
"2941","3055","mother"
"2942","2293","spouseOrConcubine"
"2942","2456","spouseOrConcubine"
"2942","3054","mother"
"2943","2111","child"
"2943","2745","spouseOrConcubine"
"2944","179","sibling"
"2944","503","sibling"
"2944","1238","child"
"2945","1204","father"
"2945","2155","child"
"2946","2735","father"
"2946","2816","child"
"2947","167","child"
"2952","407","father"
"2954","536","sibling"
"2954","921","father"
"2954","976","sibling"
"2954","1223","sibling"
"2954","1489","sibling"
"2954","2984","child"
"2955","71","sibling"
"2955","470","sibling"
"2955","713","sibling"
"2955","1105","sibling"
"2955","1112","sibling"
"2955","2698","child"
"2955","2702","sibling"
"2955","3066","sibling"
"2955","3082","sibling"
"2957","738","father"
"2959","374","sibling"
"2959","2153","child"
"2962","1366","child"
"2962","2687","father"
"2963","2545","father"
"2964","462","sibling"
"2964","671","child"
"2964","1587","sibling"
"2964","2723","sibling"
"2965","330","child"
"2965","334","sibling"
"2965","1712","sibling"
"2965","2199","sibling"
"2966","605","child"
"2968","1377","father"
"2968","1960","child"
"2969","873","child"
"2970","14","father"
"2971","1152","spouseOrConcubine"
"2971","1676","father"
"2972","12","sibling"
"2972","23","child"
"2972","156","sibling"
"2972","575","sibling"
"2972","1292","sibling"
"2972","1784","sibling"
"2972","1844","child"
"2972","2078","sibling"
"2972","2131","sibling"
"2972","2181","sibling"
"2972","3111","sibling"
"2973","144","father"
"2973","164","child"
"2974","882","father"
"2975","165","child"
"2975","2519","father"
"2976","581","child"
"2977","600","child"
"2980","31","child"
"2980","38","halfSiblingSameFather"
"2980","365","halfSiblingSameFather"
"2980","1603","sibling"
"2980","2412","child"
"2980","2531","sibling"
"2980","2610","halfSiblingSameFather"
"2980","3098","halfSiblingSameFather"
"2981","1406","father"
"2984","536","father"
"2984","976","father"
"2984","1209","halfSiblingSameFather"
"2984","1223","father"
"2984","1489","father"
"2984","1751","child"
"2984","2250","halfSiblingSameFather"
"2984","2338","sibling"
"2984","2593","halfSiblingSameFather"
"2984","2821","child"
"2984","2954","father"
"2987","1695","child"
"2987","2312","sibling"
"2988","82","sibling"
"2988","155","sibling"
"2988","281","sibling"
"2988","480","child"
"2988","644","sibling"
"2988","856","sibling"
"2988","1664","sibling"
"2988","2063","sibling"
"2988","2561","sibling"
"2989","480","sibling"
"2989","637","sibling"
"2989","1031","sibling"
"2989","1185","child"
"2989","1473","sibling"
"2989","1511","sibling"
"2989","1609","sibling"
"2989","1644","sibling"
"2989","2023","sibling"
"2989","2093","sibling"
"2989","2532","sibling"
"2989","2616","sibling"
"2990","878","child"
"2990","1661","sibling"
"2991","743","sibling"
"2991","760","sibling"
"2991","785","sibling"
"2991","1051","sibling"
"2991","1138","sibling"
"2991","2013","child"
"2991","3004","sibling"
"2992","320","child"
"2994","633","child"
"2995","2067","child"
"2998","717","father"
"2998","1677","father"
"2998","2112","spouseOrConcubine"
"3000","1085","mother"
"3000","1667","mother"
"3000","1730","spouseOrConcubine"
"3000","2292","child"
"3002","337","halfSiblingSameFather"
"3002","463","halfSiblingSameFather"
"3002","645","sibling"
"3002","682","child"
"3002","704","father"
"3002","973","halfSiblingSameFather"
"3002","1012","sibling"
"3002","1183","father"
"3002","1262","halfSiblingSameFather"
"3002","1710","halfSiblingSameFather"
"3002","1751","sibling"
"3002","1813","child"
"3002","1820","sibling"
"3002","2149","halfSiblingSameFather"
"3002","2429","sibling"
"3002","2501","father"
"3002","2741","sibling"
"3004","743","sibling"
"3004","760","sibling"
"3004","785","sibling"
"3004","1051","sibling"
"3004","1138","sibling"
"3004","2013","child"
"3004","2991","sibling"
"3005","901","child"
"3006","1526","sibling"
"3006","1554","child"
"3006","2754","sibling"
"3006","2833","sibling"
"3007","1593","father"
"3009","444","child"
"3009","699","father"
"3010","381","sibling"
"3010","382","sibling"
"3010","773","sibling"
"3010","803","sibling"
"3010","808","child"
"3010","2066","sibling"
"3010","2660","sibling"
"3011","793","child"
"3016","475","child"
"3018","421","child"
"3022","205","child"
"3022","2928","father"
"3023","1683","father"
"3023","2678","child"
"3024","246","father"
"3024","2283","child"
"3026","369","sibling"
"3026","1316","sibling"
"3026","1383","sibling"
"3026","1700","child"
"3026","1755","sibling"
"3026","1848","sibling"
"3026","2081","sibling"
"3026","2197","sibling"
"3026","2640","sibling"
"3028","747","child"
"3029","932","child"
"3030","749","sibling"
"3030","791","child"
"3030","1558","sibling"
"3030","1915","sibling"
"3030","2170","sibling"
"3030","2293","sibling"
"3030","2456","sibling"
"3030","2655","sibling"
"3031","1867","child"
"3032","1396","child"
"3035","1496","child"
"3035","1548","father"
"3035","1895","father"
"3035","2083","father"
"3035","2211","father"
"3035","2868","father"
"3036","237","sibling"
"3036","308","sibling"
"3036","316","sibling"
"3036","748","sibling"
"3036","914","child"
"3036","1322","sibling"
"3036","1361","sibling"
"3036","1510","sibling"
"3036","1534","sibling"
"3036","2738","sibling"
"3036","2755","sibling"
"3037","17","sibling"
"3037","184","sibling"
"3037","262","sibling"
"3037","423","child"
"3037","865","sibling"
"3037","1115","sibling"
"3037","1137","sibling"
"3037","1635","sibling"
"3037","2244","sibling"
"3039","1866","child"
"3040","966","child"
"3041","1731","father"
"3042","197","sibling"
"3042","1144","child"
"3042","1281","sibling"
"3042","1776","sibling"
"3042","1794","sibling"
"3042","2242","sibling"
"3042","2838","sibling"
"3043","2101","sibling"
"3043","2146","sibling"
"3043","2430","child"
"3043","2538","sibling"
"3044","1641","father"
"3045","746","father"
"3045","1592","child"
"3047","2003","father"
"3047","2917","child"
"3048","1124","father"
"3049","1360","spouseOrConcubine"
"3050","175","halfSiblingSameFather"
"3050","342","child"
"3050","958","sibling"
"3050","1226","sibling"
"3050","1332","halfSiblingSameFather"
"3050","1478","child"
"3050","1497","halfSiblingSameFather"
"3050","1610","sibling"
"3050","2840","halfSiblingSameFather"
"3051","885","sibling"
"3051","1224","child"
"3051","1288","sibling"
"3051","1430","sibling"
"3051","1974","sibling"
"3051","2233","sibling"
"3052","23","father"
"3052","425","child"
"3053","872","mother"
"3053","2165","spouseOrConcubine"
"3054","56","father"
"3054","471","father"
"3054","1384","father"
"3054","1426","father"
"3054","1445","father"
"3054","1765","father"
"3054","2021","father"
"3054","2240","father"
"3054","2293","child"
"3054","2606","father"
"3054","2686","sibling"
"3054","2942","child"
"3055","27","sibling"
"3055","50","mother"
"3055","320","mother"
"3055","994","halfSiblingSameMother"
"3055","1617","mother"
"3055","2138","child"
"3055","2941","child"
"3056","771","child"
"3056","1655","sibling"
"3057","160","sibling"
"3057","458","sibling"
"3057","504","child"
"3057","933","sibling"
"3057","1040","sibling"
"3057","1601","sibling"
"3057","2847","sibling"
"3059","30","child"
"3059","678","sibling"
"3059","1472","sibling"
"3059","1704","sibling"
"3059","2022","sibling"
"3059","2059","sibling"
"3059","2571","sibling"
"3061","247","father"
"3062","178","father"
"3062","248","sibling"
"3062","249","father"
"3062","1015","sibling"
"3062","1016","sibling"
"3062","1238","sibling"
"3062","1831","sibling"
"3062","2485","child"
"3062","2719","sibling"
"3062","2860","sibling"
"3063","55","halfSiblingSameFather"
"3063","1185","halfSiblingSameFather"
"3063","1543","child"
"3063","1604","sibling"
"3063","1643","sibling"
"3063","1900","sibling"
"3063","2011","sibling"
"3063","2089","sibling"
"3063","2512","sibling"
"3063","2513","child"
"3064","121","spouseOrConcubine"
"3064","1632","mother"
"3065","658","child"
"3065","1795","sibling"
"3065","2178","sibling"
"3065","2608","sibling"
"3066","71","sibling"
"3066","470","sibling"
"3066","713","sibling"
"3066","1105","sibling"
"3066","1112","sibling"
"3066","2698","child"
"3066","2702","sibling"
"3066","2955","sibling"
"3066","3082","sibling"
"3067","11","sibling"
"3067","271","sibling"
"3067","606","sibling"
"3067","639","sibling"
"3067","1050","sibling"
"3067","1106","sibling"
"3067","1370","sibling"
"3067","1385","sibling"
"3067","1474","sibling"
"3067","2315","sibling"
"3067","2561","child"
"3068","360","sibling"
"3068","731","sibling"
"3068","875","child"
"3068","1081","sibling"
"3068","2548","sibling"
"3068","2592","sibling"
"3069","331","child"
"3069","2051","father"
"3070","1706","child"
"3070","2609","father"
"3071","1117","father"
"3072","213","father"
"3073","1161","father"
"3075","1659","father"
"3080","1808","spouseOrConcubine"
"3080","2118","mother"
"3080","2884","mother"
"3081","337","mother"
"3081","682","spouseOrConcubine"
"3081","1262","mother"
"3082","71","sibling"
